Date,Price,CVol,% Change,Open,Low,High,NAV,Total Return (Gross),% Return,Cumulative Return %
04/07/25,91.49,37205970,0.01,91.50,91.48,91.50,91.49,113.48,0.01,23.86
04/04/25,91.48,33920190,0.03,91.48,91.47,91.49,91.48,113.47,0.03,23.84
04/03/25,91.45,24029520,0.01,91.45,91.44,91.45,91.44,113.43,0.01,23.80
04/02/25,91.44,9035476,0.01,91.43,91.43,91.44,91.43,113.42,0.01,23.79
04/01/25,91.43,19110160,-0.33,91.43,91.42,91.43,91.42,113.40,0.02,23.78
03/31/25,91.73,22045840,,91.73,91.73,91.74,91.73,113.38,,23.75
03/28/25,91.73,10052250,0.03,91.72,91.72,91.73,91.72,113.38,0.03,23.75
03/27/25,91.70,8399330,0.02,91.69,91.69,91.70,91.69,113.34,0.02,23.71
03/26/25,91.68,7207499,0.01,91.69,91.68,91.69,91.68,113.32,0.01,23.68
03/25/25,91.67,18837100,0.01,91.67,91.67,91.68,91.67,113.30,0.01,23.67
03/24/25,91.66,8056300,,91.67,91.66,91.67,91.66,113.29,,23.65
03/21/25,91.66,6544310,0.03,91.66,91.65,91.66,91.65,113.29,0.03,23.65
03/20/25,91.63,8490976,0.02,91.62,91.62,91.63,91.62,113.25,0.02,23.61
03/19/25,91.61,8833157,0.01,91.61,91.61,91.62,91.61,113.23,0.01,23.59
03/18/25,91.60,8773134,,91.60,91.60,91.61,91.60,113.22,,23.57
03/17/25,91.60,9386370,0.02,91.60,91.59,91.60,91.59,113.22,0.02,23.57
03/14/25,91.58,15908980,0.02,91.58,91.58,91.59,91.58,113.19,0.02,23.55
03/13/25,91.56,14549100,0.02,91.54,91.54,91.56,91.55,113.17,0.02,23.52
03/12/25,91.54,20095780,0.01,91.54,91.53,91.54,91.54,113.14,0.01,23.49
03/11/25,91.53,19162990,0.01,91.52,91.52,91.53,91.53,113.13,0.01,23.48
03/10/25,91.52,29758960,0.01,91.51,91.51,91.52,91.52,113.12,0.01,23.46
03/07/25,91.51,10375690,0.04,91.50,91.50,91.51,91.51,113.11,0.04,23.45
03/06/25,91.47,10301670,0.01,91.48,91.47,91.48,91.47,113.06,0.01,23.40
03/05/25,91.46,11850810,0.01,91.46,91.46,91.47,91.46,113.04,0.01,23.38
03/04/25,91.45,12187390,,91.46,91.45,91.46,91.45,113.03,,23.37
03/03/25,91.45,17874420,-0.29,91.45,91.44,91.45,91.44,113.03,0.02,23.37
02/28/25,91.72,13721500,0.02,91.72,91.72,91.73,91.72,113.01,0.02,23.34
02/27/25,91.70,6620550,0.01,91.70,91.69,91.70,91.69,112.98,0.01,23.32
02/26/25,91.69,8610608,0.02,91.69,91.68,91.69,91.68,112.97,0.02,23.30
02/25/25,91.67,8348278,,91.68,91.67,91.68,91.67,112.95,,23.28
02/24/25,91.67,9061427,0.01,91.67,91.66,91.67,91.66,112.95,0.01,23.28
02/21/25,91.66,7185895,0.03,91.65,91.65,91.66,91.65,112.93,0.03,23.26
02/20/25,91.63,5454920,0.02,91.62,91.62,91.63,91.62,112.90,0.02,23.22
02/19/25,91.61,5685822,0.01,91.61,91.60,91.61,91.61,112.87,0.01,23.20
02/18/25,91.60,8777164,0.02,91.59,91.59,91.60,91.60,112.86,0.02,23.18
02/14/25,91.58,6058947,0.03,91.58,91.58,91.59,91.59,112.84,0.03,23.16
02/13/25,91.55,6340489,0.02,91.55,91.54,91.55,91.54,112.80,0.02,23.12
02/12/25,91.53,6275670,0.01,91.53,91.53,91.54,91.53,112.77,0.01,23.09
02/11/25,91.52,6959355,0.01,91.52,91.52,91.53,91.52,112.76,0.01,23.07
02/10/25,91.51,5466481,0.01,91.52,91.51,91.52,91.51,112.75,0.01,23.06
02/07/25,91.50,6391119,0.02,91.51,91.50,91.51,91.50,112.74,0.02,23.05
02/06/25,91.48,8308294,0.02,91.48,91.47,91.48,91.47,112.71,0.02,23.02
02/05/25,91.46,6249634,0.01,91.46,91.46,91.47,91.46,112.69,0.01,22.99
02/04/25,91.45,9295883,,91.46,91.45,91.46,91.45,112.68,,22.98
02/03/25,91.45,17508900,-0.33,91.45,91.44,91.45,91.44,112.68,0.03,22.98
01/31/25,91.75,13675870,0.03,91.75,91.75,91.76,91.76,112.64,0.03,22.95
01/30/25,91.72,7369880,0.01,91.73,91.72,91.73,91.73,112.61,0.01,22.91
01/29/25,91.71,5688820,0.01,91.72,91.71,91.72,91.72,112.59,0.01,22.89
